S-15C Google 4 18.0400890869 S:37, I:4, D:40
S-15C Google 5 30.6784660767 S:54, I:6, D:44
S-15C Google 6 40.9090909091 S:3, I:4, D:2
S-15C Google 7 56.5656565657 S:25, I:13, D:18
S-15C Google 8 19.587628866 S:29, I:7, D:21
S-24D Kaldi 0 26.8398268398 S:44, I:5, D:13
S-24D Kaldi 1 22.3529411765 S:30, I:8, D:19
S-24D Kaldi 2 24.4505494505 S:54, I:12, D:23
S-24D Kaldi 3 25.2136752137 S:77, I:13, D:28
S-24D Kaldi 4 20.7455429498 S:71, I:31, D:26
S-24D Kaldi 5 24.0 S:67, I:16, D:31
S-24D Kaldi 6 19.2307692308 S:8, I:2, D:5
S-24D Kaldi 7 42.0 S:6, I:14, D:1
S-24D Kaldi 8 20.3703703704 S:3, I:3, D:5
S-24D Kaldi 9 35.6643356643 S:21, I:25, D:5
S-24D Kaldi 10 19.1780821918 S:7, I:5, D:2
S-24D Kaldi 11 35.4166666667 S:18, I:8, D:8
S-24D Google 0 48.0519480519 S:56, I:0, D:55
S-24D Google 1 39.2156862745 S:50, I:1, D:49
S-24D Google 2 42.3076923077 S:86, I:10, D:58
S-24D Google 3 37.1794871795 S:90, I:5, D:79
S-24D Google 4 38.7358184765 S:122, I:2, D:115
S-24D Google 5 42.7368421053 S:112, I:5, D:86
S-24D Google 6 43.5897435897 S:15, I:0, D:19
S-24D Google 7 52.0 S:18, I:6, D:2
S-24D Google 8 24.0740740741 S:5, I:0, D:8
S-24D Google 9 51.7482517483 S:50, I:0, D:24
S-24D Google 10 46.5753424658 S:17, I:0, D:17
S-24D Google 11 48.9583333333 S:22, I:4, D:21

Google: mean=38.7268713252 stdev=13.2038735495
Kaldi:  mean=26.5407155354 stdev=12.1925640068
